Description,Price,Rating,Review Count,Product URL
"Il nuovo Beyer. Scuola preparatoria allo studio del pianoforte, Op. 101. Riscritto e revisionato secondo la didattica contemporanea","7,01 €","4,5 su 5 stelle",di ,https://www.amazon.it//preparatoria-pianoforte-Riscritto-revisionato-contemporanea/dp/8832008408/ref=sr_1_63?keywords=pianoforte&qid=1652282339&sr=8-63
"Set da 2 Pezzi Adesivi per Tastiera Musicale, Adesivo per Tastiera del Pianoforte, Adesivi per Note di Tastiera di Pianoforte, Rimovibile, per 37/49/54/61/88 Tasto Bianco e Nero Principianti",",99 €","3,4 su 5 stelle",4,https://www.amazon.it//Tastiera-Musicale-Pianoforte-Rimovibile-Principianti/dp/B0969LLJHW/ref=sr_1_64?keywords=pianoforte&qid=1652282339&sr=8-64
"Bontempi- Pianoforte, Colore Bianco, 10 8000","4,90 €","4,5 su 5 stelle",179,https://www.amazon.it//Bontempi-10-8000-Pianoforte-Microfono/dp/B06X6M9LDD/ref=sr_1_65?keywords=pianoforte&qid=1652282339&sr=8-65
20 Spartiti per Pianoforte Canzoni Italiane: Spartiti per pianoforte canzoni italiane di tutti i tempi,",00 €",,di ,https://www.amazon.it//Spartiti-Pianoforte-Canzoni-Italiane-pianoforte-ebook/dp/B09ZYQTVV9/ref=sr_1_66?keywords=pianoforte&qid=1652282339&sr=8-66
Chopin per Principianti: Spartiti Facili scritti in Grande con Descrizioni,",00 €","5,0 su 5 stelle",di ,https://www.amazon.it//Chopin-Principianti-Spartiti-scritti-Descrizioni-ebook/dp/B09YVKLQS7/ref=sr_1_67?keywords=pianoforte&qid=1652282339&sr=8-67
"COSTWAY Pianoforte Digitale 61 Tasti, Tastiera Elettronica con Tasti Illuminati, con Schermo LCD, 3 Modalità di Insegnamento","88,99 €",N/A,N/A,https://www.amazon.it//COSTWAY-Pianoforte-Elettronica-Illuminati-Insegnamento/dp/B09D7L8M1W/ref=sr_1_68?keywords=pianoforte&qid=1652282339&sr=8-68
Pianoforte in Miniatura Mini Pianoforte a Coda in Legno Modello di Strumento Musicale Ornamento Casa delle Bambole Accessori per Mobili da Soggiorno con Sgabello,"4,95 €","5,0 su 5 stelle",1,https://www.amazon.it//Pianoforte-Miniatura-Strumento-Ornamento-Accessori/dp/B099PN1VNH/ref=sr_1_69?keywords=pianoforte&qid=1652282339&sr=8-69
"Grandma Shark Pianoforte Panca, Pianoforte Sgabello con Vano Portaoggetti, Sgabelli da Toeletta (Single Sedile, Pulsante Nero)","5,99 €","4,6 su 5 stelle",1.196,https://www.amazon.it//Grandma-Shark-massiccio-pianoforte-contenitore/dp/B07V6TXL76/ref=sr_1_70?keywords=pianoforte&qid=1652282339&sr=8-70
I fondamenti dello studio del pianoforte,"5,60 €","4,5 su 5 stelle",di ,https://www.amazon.it//fondamenti-dello-studio-del-pianoforte/dp/8889292954/ref=sr_1_71?keywords=pianoforte&qid=1652282339&sr=8-71
"COSTWAY Pianoforte Digitale 88 Tasti, Tastiera Elettronica Portatile con Tasti Pesati, Funzione MIDI e Bluetooth, Ideale per Bambini e Adulti","63,99 €","4,0 su 5 stelle",3,https://www.amazon.it//COSTWAY-Pianoforte-Elettronica-Portatile-Bluetooth/dp/B09DS4QC97/ref=sr_1_72?keywords=pianoforte&qid=1652282339&sr=8-72
Scuola preparatoria allo studio del pianoforte opera 101,"1,40 €","4,8 su 5 stelle",di ,https://www.amazon.it//Scuola-preparatoria-studio-pianoforte-opera/dp/B0041LV0QC/ref=sr_1_73?keywords=pianoforte&qid=1652282339&sr=8-73
"CubicFun 5 in 1 Pianoforte per Bambino 1 Anno, Tastiera Pianoforte e Tamburo Xilofono, Strumenti Musicali Giochi per Bambini 1 2 3 Anni Regalo Regali","9,99 €","4,7 su 5 stelle",1.799,https://www.amazon.it//CubicFun-Pianoforte-Musicali-Tastiera-Strumenti/dp/B0868GDXCS/ref=sr_1_74?keywords=pianoforte&qid=1652282339&sr=8-74
Percorsi di pianoforte. Con CD (Vol. 3),"9,95 €","4,8 su 5 stelle",di ,https://www.amazon.it//Percorsi-pianoforte-CD-Lanfranco-Perini/dp/8888003622/ref=sr_1_75?keywords=pianoforte&qid=1652282339&sr=8-75
"Fisher-Price Pianoforte di Cagnolino, Gioco Musicale con Luci e Suoni, Versione Italiana, Bambini 6 + Mesi, GFK03","3,00 €","4,7 su 5 stelle",851,https://www.amazon.it//Fisher-Price-Pianoforte-Cagnolino-Giocattolo-GFK03/dp/B07LB9JC6K/ref=sr_1_76?keywords=pianoforte&qid=1652282339&sr=8-76
Poster utile per la progressione degli accordi - Set da 2 Poster per Pianoforte - Accordi e scale illustrati per pianoforte - Pianoforte per principianti - Formato A1 - Versione ripiegata,"2,99 €","4,5 su 5 stelle",468,https://www.amazon.it//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A040206521L3RIR28L39L&url=%2Findispensabile-poster-pianoforte-progressione-accordi%2Fdp%2FB07N6G4XC2%2Fref%3Dsr_1_77_sspa%3Fkeywords%3Dpianoforte%26qid%3D1652282339%26sr%3D8-77-spons%26psc%3D1&qualifier=1652282339&id=8063735646154888&widgetName=sp_mtf
"Mini Metronomo, Metronomo Digitale M50 Metronomo Digitale Multifunzionale per Sassofono, Pianoforte, Chitarra, Violino, Flauto, Tamburo 30-280 BPM(Nero)","3,99 €",N/A,N/A,https://www.amazon.it//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A02009913HI8HTVKXV66I&url=%2FMetronomo-Digitale-Multifunzionale-Sassofono-Pianoforte%2Fdp%2FB09TRXQ7DP%2Fref%3Dsr_1_78_sspa%3Fkeywords%3Dpianoforte%26qid%3D1652282339%26sr%3D8-78-spons%26psc%3D1&qualifier=1652282339&id=8063735646154888&widgetName=sp_mtf
"Donner 54 Tasti Pianola Tastiera, Tastiera Musicale per Principianti/Professionisti con Leggio, Microfono, 500 Toni, 300 Ritmi, 40 Demo, Supporta MP3/USB MIDI/Audio/Microfono/Cuffie/Pedale Sustain","9,99 €","4,3 su 5 stelle",1.287,https://www.amazon.it//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A03812572Z59SLEZ1KSIP&url=%2FDonner-Tastiera-Principianti-Professionisti-Microfono%2Fdp%2FB09HZX7VX9%2Fref%3Dsr_1_79_sspa%3Fkeywords%3Dpianoforte%26qid%3D1652282339%26sr%3D8-79-spons%26psc%3D1&qualifier=1652282339&id=8063735646154888&widgetName=sp_mtf
"DREAMADE Pianoforte Elettronico Professionale con 88 Tasti Pesati, Tastiera Portatile con Custodia, Interfacce Diverse, per Professionisti e Dilettanti (Bianco)","63,99 €","4,2 su 5 stelle",23,https://www.amazon.it//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A085315737FLRLYJQ9J2&url=%2FDREAMADE-Pianoforte-Elettronico-Professionale-Professionisti%2Fdp%2FB09YYH7FK4%2Fref%3Dsr_1_80_sspa%3Fkeywords%3Dpianoforte%26qid%3D1652282339%26sr%3D8-80-spons%26psc%3D1&qualifier=1652282339&id=8063735646154888&widgetName=sp_mtf
"HOMCOM Pianoforte Giocattolo per Bambini 3-6 Anni, Tastiera 25 Tasti con Supporto Spartiti, 39.5x23.5x38.5cm, Nero","9,95 €","4,6 su 5 stelle",16,https://www.amazon.it//Pianoforte-Giocattolo-Tastiera-Supporto-39-5x23-5x38-5cm/dp/B09BBLPF84/ref=sr_1_81?keywords=pianoforte&qid=1652282339&sr=8-81
Spartiti Classici: 50 Spartiti per Pianoforte in ordine Progressivo di Difficoltà,"4,99 €","4,6 su 5 stelle",di ,https://www.amazon.it//Spartiti-Classici-Pianoforte-Progressivo-Difficolt%C3%A0/dp/B09MFW9KTK/ref=sr_1_82?keywords=pianoforte&qid=1652282339&sr=8-82
Pianoforte rilassante,/A,N/A,di ,https://www.amazon.it//music/player/albums/B00MHHFA5Y?ref=sr_1_83&keywords=pianoforte&qid=1652282339&sr=8-83
Laiaouay Misuratore Corde per Pianoforte Professionale Accordatore Pianoforte nel Acciaio Inossidabile Accessorio L'Accordatura Corde per Pianoforte Adatto alla Maggior Parte Pianoforti,"6,91 €",N/A,Disponibilità: solo 4,https://www.amazon.it//Laiaouay-Professionale-Accordatore-Inossidabile-LAccordatura/dp/B09XXR8RT7/ref=sr_1_84?keywords=pianoforte&qid=1652282339&sr=8-84
Invenzioni a tre voci per pianoforte,",50 €","5,0 su 5 stelle",di ,https://www.amazon.it//Invenzioni-voci-pianoforte-Johann-Sebastian/dp/B01C9I4JI4/ref=sr_1_85?keywords=pianoforte&qid=1652282339&sr=8-85
Tomotato Copritastiera per Pianoforte Morbida Flanella Copritastiera per Pianoforte Panno Protettivo Grigio di qualità per Tastiera Elettronica Piano Digitale,",25 €",N/A,N/A,https://www.amazon.it//Tomotato-Copritastiera-Pianoforte-Protettivo-Elettronica/dp/B09J89SJXW/ref=sr_1_86?keywords=pianoforte&qid=1652282339&sr=8-86
"Accordi al Pianoforte, la Guida Definitiva: Spiegazioni, Esempi, Brani, Esercizi","4,99 €","4,7 su 5 stelle",di ,https://www.amazon.it//Accordi-Pianoforte-Guida-Definitiva-Spiegazioni/dp/B09BGPDS71/ref=sr_1_87?keywords=pianoforte&qid=1652282339&sr=8-87
"Tiger Kap-Pk2 Set Supporto per Tastiera e Sgabello , Set Supporto per Tastiera e Sgabello per Pianoforte con Doppio Telaio A X","3,99 €","4,4 su 5 stelle",201,https://www.amazon.it//Tiger-set-supporto-tastiera-sgabello/dp/B00WSQ6EWM/ref=sr_1_88?keywords=pianoforte&qid=1652282339&sr=8-88
"Bontempi- Pianoforte Elettronico 31 Tasti con Effetti Luminosi, Colore Nero, 10 3000","4,90 €","4,2 su 5 stelle",431,https://www.amazon.it//Bontempi-10-3000-Pianoforte-Elettronico/dp/B06VX5C2FB/ref=sr_1_89?keywords=pianoforte&qid=1652282339&sr=8-89
Il musigatto. Metodo per lo studio del pianoforte. Livello preparatorio,"7,95 €","4,7 su 5 stelle",di ,https://www.amazon.it//musigatto-Metodo-studio-pianoforte-Preparatorio/dp/8863885141/ref=sr_1_90?keywords=pianoforte&qid=1652282339&sr=8-90
"GOPLUS Pianoforte Elettronico con 88 Tasti e Custodia, Pianoforte Digitale Professionale con Tasti Pesati, Adattamenti Dinamici, Funzione Bluetooth, Adatto a Bambini e Adulti (127x21,5x6,5cm, nero)","79,99 €","4,1 su 5 stelle",39,https://www.amazon.it//Pianoforte-Elettronico-Professionale-Adattamenti-Bluetooth/dp/B08M3WQWDT/ref=sr_1_91?keywords=pianoforte&qid=1652282339&sr=8-91
Prontuario Accordi per Pianoforte: Compendio completo con immagini a colori,"3,99 €","4,1 su 5 stelle",di ,https://www.amazon.it//Prontuario-Accordi-Pianoforte-Compendio-completo/dp/B08WSDNDNQ/ref=sr_1_92?keywords=pianoforte&qid=1652282339&sr=8-92
Plixio 61 tasti tastiera digitale elettrica pianoforte & spartiti stand – tastiera elettronica portatile per principianti (bambini e adulti),"67,57 €","4,4 su 5 stelle",2.301,https://www.amazon.it//Plixio-tastiera-digitale-elettrica-pianoforte/dp/B01AAPIPJW/ref=sr_1_93?keywords=pianoforte&qid=1652282339&sr=8-93
Prima Vista: 130 Esercizi per Pianoforte | Livello Principiante e Intermedio,"9,97 €","4,1 su 5 stelle",di ,https://www.amazon.it//Prima-Vista-Pianoforte-Principiante-Intermedio/dp/B08QTC6XL8/ref=sr_1_94?keywords=pianoforte&qid=1652282339&sr=8-94
"yankai Piano Digitale Professionale Pianoforte Elettrico, 88 Tasti Martello Professionale Verticale Portatile Percasa per Bambini Pianoforte, Flip + Ruota + Sgabello per Pianoforte",".977,60 €",N/A,N/A,https://www.amazon.it//yankai-Professionale-Pianoforte-Elettrico-Verticale/dp/B08HLP6N6N/ref=sr_1_95?keywords=pianoforte&qid=1652282339&sr=8-95
"Panca per Pianoforte, Sgabello per Pianoforte, Sgabello da Toeletta, Sedile Regolabile per Pianoforte, Sgabello in Pelle Imbottito Regolabile e Senza Schienale di Lusso con Vano Portaoggetti - 76 X 35","1,68 €",N/A,Risparmia 5%,https://www.amazon.it//Pianoforte-Regolabile-Imbottito-Schienale-Portaoggetti/dp/B09NBJYZ36/ref=sr_1_96?keywords=pianoforte&qid=1652282339&sr=8-96
"Souidmy G-110 Tastiera per Pianoforte Digitale Semi-Pesati, Finiture in Legno Satinato, Suono Pianoforte a Coda Premium, Tastiera Full Size a 88 Tasti con Pedale Sustain","39,00 €","4,2 su 5 stelle",27,https://www.amazon.it//SOUIDMY-Soudimy-2653-digital-piano/dp/B094D9FT6R/ref=sr_1_97?keywords=pianoforte&qid=1652282339&sr=8-97
Accompagnare al Pianoforte Vol.2: Impara accordi e ritmiche di accompagnamento nei linguaggi Pop/Soul/R&B/Funk (con Basi Audio & Video Lezione inclusi),"5,99 €","4,1 su 5 stelle",di ,https://www.amazon.it//Accompagnare-Pianoforte-Vol-2-accompagnamento-linguaggi/dp/B09918HY3V/ref=sr_1_98?keywords=pianoforte&qid=1652282339&sr=8-98
"Schneespitze Piano Buffer,Piano Buffer Accessori,Professional piano Cover Slow Closing Soft Fall Device Pianoforte In Lega Di Zinco Protezione Tastiera Buffer Piano Protector","7,99 €",N/A,N/A,https://www.amazon.it//Schneespitze-Accessori-Professional-Pianoforte-Protezione/dp/B07YZFB8B9/ref=sr_1_99?keywords=pianoforte&qid=1652282339&sr=8-99
Nanooblock NBC-336 - Pianoforte,"0,22 €","4,6 su 5 stelle",3,https://www.amazon.it//nanoblock-NBC-336-Nanooblock-Pianoforte/dp/B08ZF7L7GP/ref=sr_1_100?keywords=pianoforte&qid=1652282339&sr=8-100
"LEGO Ideas Pianoforte a Coda, Set per Adulti, Regalo Espositivo da Collezione con Tastiera Apribile, Motore e Componenti Powered Up Technic con Alimentazione, 21323","33,33 €","4,7 su 5 stelle",647,https://www.amazon.it//Lego-Creator-Costruzione-Multicolore-21323/dp/B0843D6L35/ref=sr_1_101?keywords=pianoforte&qid=1652282339&sr=8-101
John Thompson's Corso Facilissimo Per Pianoforte: Prima Parte (Book/CD) [Lingua italiano]: Con CD e Tracce Online,"3,60 €","4,6 su 5 stelle",di ,https://www.amazon.it//CORSO-FACILISSIMO-PIANO-1-CD/dp/1785580795/ref=sr_1_102?keywords=pianoforte&qid=1652282339&sr=8-102
Classic Cantabile Panca per pianoforte Modello X bianco opaco,"59,76 €","2,0 su 5 stelle",1,https://www.amazon.it//Classic-Cantabile-pianoforte-Modello-bianco/dp/B09NRSRH3X/ref=sr_1_103?keywords=pianoforte&qid=1652282339&sr=8-103
"Hape Pianoforte a Coda Deluxe (Bianco) | Pianoforte Giocattolo con 30 Tasti, Uno Sgabello e Una Tastiera Elettronica, Set Musicale per Bambini Dai 3 Anni in Su","51,63 €","4,4 su 5 stelle",156,https://www.amazon.it//Hape-Giochi-Legno-Colore-E0338/dp/B074N7TWD1/ref=sr_1_104?keywords=pianoforte&qid=1652282339&sr=8-104
"Tastiera Musicale, Tastiera Elettronica 61 Tasti Pianoforte Tastiera Portatile Tastiera Digitale Piano Keyboard con Leggio e Microfono per Principiante Bambini Bambino Giocattolo Educativo Regalo","6,99 €","3,9 su 5 stelle",178,https://www.amazon.it//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A00523611554JJ9X0UQ0H&url=%2FElettronica-Pianoforte-Portatile-Principiante-Giocattolo%2Fdp%2FB088FPVKR8%2Fref%3Dsr_1_105_sspa%3Fkeywords%3Dpianoforte%26qid%3D1652282339%26sr%3D8-105-spons%26psc%3D1%26smid%3DANYSX4WOKPN7Z&qualifier=1652282339&id=8063735646154888&widgetName=sp_btf
"Adesivi per Tasti per Pianoforte Rimovibile Senza Residui, Adesivo per Pianoforte per 49, 54, 61, 88 Tasti",",99 €","4,2 su 5 stelle",25,https://www.amazon.it//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A00554092PD249YPST2OH&url=%2Fcompleto-pianoforte-tastiera-rimovibili-trasparenti%2Fdp%2FB096M9LTQR%2Fref%3Dsr_1_106_sspa%3Fkeywords%3Dpianoforte%26qid%3D1652282339%26sr%3D8-106-spons%26psc%3D1&qualifier=1652282339&id=8063735646154888&widgetName=sp_btf
LingTing kalimba LT-K21W 21 tasti Kalimba Mbira Thumb Pianoforte (sussurro della pioggia) Regalo per bambini Adulti Principianti Professionali,"3,99 €","4,9 su 5 stelle",56,https://www.amazon.it//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A04402801446QFDKWBAN8&url=%2FLingTing-pianoforte-sussurratore-principianti-professionale%2Fdp%2FB08DJ3PCZ6%2Fref%3Dsr_1_107_sspa%3Fkeywords%3Dpianoforte%26qid%3D1652282339%26sr%3D8-107-spons%26psc%3D1&qualifier=1652282339&id=8063735646154888&widgetName=sp_btf
"COSTWAY Pianoforte Digitale 61 Tasti, con Tasti Pesati e Borsa di Trasporto, Funzione MIDI e Bluetooth, Ideale per Bambini e Adulti (Bianco)","17,99 €","5,0 su 5 stelle",1,https://www.amazon.it//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A0422968CFQ6ER7LHAOY&url=%2FCOSTWAY-Pianoforte-Digitale-Trasporto-Bluetooth%2Fdp%2FB09DRYBCM7%2Fref%3Dsr_1_108_sspa%3Fkeywords%3Dpianoforte%26qid%3D1652282339%26sr%3D8-108-spons%26psc%3D1&qualifier=1652282339&id=8063735646154888&widgetName=sp_btf
"Mini Metronomo, Metronomo Digitale M50 Metronomo Digitale Multifunzionale per Sassofono, Pianoforte, Chitarra, Violino, Flauto, Tamburo 30-280 BPM(bianco)","3,79 €",N/A,N/A,https://www.amazon.it//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A0246846URP3J4TZNPSL&url=%2FMetronomo-Digitale-Multifunzionale-Sassofono-Pianoforte%2Fdp%2FB09TRVFDN6%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dpianoforte%26qid%3D1652282341%26sr%3D8-97-spons%26psc%3D1&qualifier=1652282341&id=948388004568114&widgetName=sp_atf_next
Ecloud ShopIT Kit di accordatura per pianoforte Chiave per accordatura di strumenti Strumenti per martello Set di accessori Striscia di temperamento in feltro in gomma,"1,16 €","4,4 su 5 stelle",264,https://www.amazon.it//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A08448153K721HZ3O2XTP&url=%2FEcloud-Shop-ACCORDATORE-PIANOFORTE-ACCORDATURA%2Fdp%2FB00B3PTMFK%2Fref%3Dsr_1_98_sspa%3Fkeywords%3Dpianoforte%26qid%3D1652282341%26sr%3D8-98-spons%26psc%3D1&qualifier=1652282341&id=948388004568114&widgetName=sp_atf_next
"Punk, set di 4 piatti di protezione in legno massiccio per le ruote del pianoforte , Oak black","7,45 €","4,3 su 5 stelle",117,https://www.amazon.it//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A0744616QNR4OQ242JYD&url=%2Fpiatti-protezione-legno-massiccio-pianoforte%2Fdp%2FB071XW1GM4%2Fref%3Dsr_1_99_sspa%3Fkeywords%3Dpianoforte%26qid%3D1652282341%26sr%3D8-99-spons%26psc%3D1&qualifier=1652282341&id=948388004568114&widgetName=sp_atf_next
Copertina del Pianoforte Copritastiera per 61 tasti copertura antipolvere estensibile cover protettiva Fodera protettiva anti polvere impermeabile per tastiera elettrica a 61 pianoforte digitale,"2,99 €","5,0 su 5 stelle",1,https://www.amazon.it//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A02856132M5KWOV4YQFJA&url=%2FPianoforte-Copritastiera-antipolvere-estensibile-impermeabile%2Fdp%2FB09SYMY8KR%2Fref%3Dsr_1_100_sspa%3Fkeywords%3Dpianoforte%26qid%3D1652282341%26sr%3D8-100-spons%26psc%3D1&qualifier=1652282341&id=948388004568114&widgetName=sp_atf_next
"Alesis Recital Pro + M-Audio SP-2 - Pianoforte Digitale con Casse, 12 Suoni, 88 Tasti Pesati, 3 mesi di Lezioni Gratis + Pedale di Sustain Universale","03,00 €","4,7 su 5 stelle",50,https://www.amazon.it//Alesis-Recital-Pro-M-Audio-SP-2/dp/B07MP7CTKL/ref=sr_1_101?keywords=pianoforte&qid=1652282341&sr=8-101
"Pianoforte digitale Souidmy S110 per principianti, tastiera semi-pesata a 88 tasti full-size, altoparlanti 2x20W, con pedale sustain e alimentatore","39,99 €","4,9 su 5 stelle",29,https://www.amazon.it//S110-principianti-semi-pesata-altoparlanti-alimentatore/dp/B09CKL1JM6/ref=sr_1_102?keywords=pianoforte&qid=1652282341&sr=8-102
Corso di pianoforte. Primo grado,"2,32 €","4,6 su 5 stelle",di ,https://www.amazon.it//Corso-pianoforte-Primo-grado-Michael/dp/886388028X/ref=sr_1_103?keywords=pianoforte&qid=1652282341&sr=8-103
"Soudimy S-310 Pianoforte Digitale con 88 Tasti Pesati, Scaled Hammer Action, 2 Altoparlanti Stereo da 25W, per Principianti e Professionisti, Pianoforte Portatile con Sustain Pedale","19,99 €",,N/A,https://www.amazon.it//Pianoforte-Altoparlanti-Principianti-Professionisti-Portatile/dp/B09K7CP595/ref=sr_1_104?keywords=pianoforte&qid=1652282341&sr=8-104
"Sgabello Pianoforte Tastiera Musicale Panca: Legno Digitale Sgabelli Panchetta - Panche per Piano Panchetto Contenitore Sedia Cuscino Ecopelle e Piedi Legno Massello 45 x 31 x 47,5 cm, Bianca","9,99 €","4,2 su 5 stelle",26,https://www.amazon.it//Doubleblack-Sgabello-Pianoforte-Panchetta-Contenitore/dp/B088TDBNQN/ref=sr_1_105?keywords=pianoforte&qid=1652282341&sr=8-105
